id;mecha_list
106662;Area Movement
106662;Modular Board
106662;Network and Route Building
106662;Open Drafting
38862;Auction/Bidding
38862;Network and Route Building
38862;Pick-up and Deliver
38862;Worker Placement
119;Tile Placement
156714;Area Majority / Influence
156714;Betting and Bluffing
156714;Hand Management
156714;Variable Player Powers
122294;Deck, Bag, and Pool Building
122294;Hand Management
122294;Open Drafting
230267;Area Majority / Influence
230267;Deck, Bag, and Pool Building
230267;Dice Rolling
230267;Map Addition
230267;Set Collection
230267;Solo / Solitaire Game
230267;Tile Placement
230889;Action Points
230889;Area Majority / Influence
230889;Catch the Leader
230889;Deck Construction
230889;Dice Rolling
230889;Grid Movement
230889;Hand Management
230889;King of the Hill
230889;Line of Sight
230889;Variable Player Powers
131111;Deck Construction
131111;Deck, Bag, and Pool Building
131111;Hand Management
131111;Secret Unit Deployment
131111;Take That
131111;Variable Player Powers
214396;Auction/Bidding
214396;Hand Management
214396;Set Collection
214396;Simultaneous Action Selection
195043;Memory
195043;Player Elimination
195043;Push Your Luck
152;Bids As Wagers
152;Team-Based Game
152;Trick-taking
360265;Events
360265;Rondel
1829;Area Majority / Influence
1829;Area Movement
1829;Auction/Bidding
1829;Dice Rolling
1829;Variable Player Powers
38863;Hand Management
38863;Investment
38863;Market
38863;Player Elimination
38863;Stock Holding
929;Hand Management
929;Ladder Climbing
92319;Area Majority / Influence
92319;Area Movement
92319;Set Collection
92319;Turn Order: Time Track
192860;Open Drafting
192860;Set Collection
192860;Simultaneous Action Selection
193308;Acting
193308;Memory
193308;Role Playing
193308;Voting
195856;Dice Rolling
195856;Hand Management
195856;Open Drafting
195856;Push Your Luck
195856;Set Collection
195856;Simultaneous Action Selection
195856;Variable Player Powers
47055;Auction/Bidding
47055;Dice Rolling
47055;Hand Management
47055;Pick-up and Deliver
47055;Point to Point Movement
47055;Simulation
47055;Variable Player Powers
215840;Cooperative Game
102435;Campaign / Battle Card Driven
102435;Point to Point Movement
102435;Solo / Solitaire Game
423;Auction/Bidding
423;Network and Route Building
423;Stock Holding
423;Tile Placement
619;Hot Potato
619;Score-and-Reset Game
619;Trick-taking
34887;Area Majority / Influence
34887;Auction/Bidding
34887;Auction: Multiple Lot
34887;Simultaneous Action Selection
148951;Area Majority / Influence
148951;Area Movement
148951;Auction/Bidding
148951;Follow
148951;Prisoner's Dilemma
148951;Take That
148951;Variable Phase Order
148951;Variable Player Powers
148951;Worker Placement
33451;Betting and Bluffing
33451;Hand Management
33451;Player Elimination
33451;Variable Player Powers
245354;Cooperative Game
245354;Storytelling
915;Area Movement
915;Dice Rolling
915;Events
915;Hand Management
915;Paper-and-Pencil
915;Set Collection
34194;Set Collection
34194;Tile Placement
22484;Hand Management
22484;Highest-Lowest Scoring
22484;Pattern Building
22484;Tile Placement
323156;Action Points
323156;Area Movement
323156;Map Addition
323156;Point to Point Movement
323156;Set Collection
323156;Solo / Solitaire Game
323156;Turn Order: Claim Action
323156;Worker Placement
149776;Cooperative Game
149776;Deck Construction
149776;Dice Rolling
149776;Storytelling
149776;Variable Player Powers
254192;Deck, Bag, and Pool Building
254192;Open Drafting
254192;Take That
38343;Action Queue
38343;Simultaneous Action Selection
38343;Trading
38343;Variable Phase Order
240567;Action Points
240567;Bias
240567;Contracts
240567;End Game Bonuses
240567;Open Drafting
240567;Pick-up and Deliver
187700;Action Queue
187700;Area Majority / Influence
187700;Deck, Bag, and Pool Building
187700;Dice Rolling
187700;Grid Movement
187700;Hand Management
187700;Hexagon Grid
187700;Line of Sight
187700;Take That
39339;Action Points
39339;Connections
39339;Hand Management
39339;Network and Route Building
39339;Take That
39339;Variable Player Powers
58936;Action Queue
58936;Area Majority / Influence
58936;Area Movement
58936;Open Drafting
58936;Secret Unit Deployment
58936;Simultaneous Action Selection
58936;Team-Based Game
312318;Action Retrieval
312318;Contracts
312318;Set Collection
312318;Variable Set-up
312318;Worker Placement
269603;Action Points
269603;Deck, Bag, and Pool Building
269603;End Game Bonuses
269603;Grid Movement
269603;Layering
269603;Tile Placement
269603;Variable Set-up
313010;Alliances
313010;Card Play Conflict Resolution
313010;Hand Management
313010;Interrupts
313010;Negotiation
313010;Prisoner's Dilemma
313010;Race
313010;Simultaneous Action Selection
313010;Take That
313010;Trading
313010;Variable Player Powers
244916;
319910;Action Points
319910;Area Majority / Influence
319910;Deck Construction
319910;Deduction
319910;Hand Management
319910;Turn Order: Claim Action
319910;Worker Placement
63170;Auction/Bidding
63170;Loans
63170;Market
63170;Network and Route Building
63170;Ownership
63170;Stock Holding
63170;Tile Placement
63170;Victory Points as a Resource
103185;Rondel
103185;Tile Placement
103185;Worker Placement
183231;Area Majority / Influence
183231;Grid Movement
2081;Dice Rolling
2081;Grid Movement
2081;Hexagon Grid
2081;Movement Points
2081;Ratio / Combat Results Table
2081;Scenario / Mission / Campaign Game
2081;Simulation
2081;Variable Set-up
17223;Area Movement
17223;Dice Rolling
17223;Hand Management
17223;Team-Based Game
17223;Variable Player Powers
1198;Pattern Recognition
1198;Real-Time
1198;Speed Matching
5206;Dice Rolling
5206;Grid Movement
5206;Hexagon Grid
5206;Movement Points
5206;Paper-and-Pencil
5206;Ratio / Combat Results Table
5206;Scenario / Mission / Campaign Game
5206;Simulation
5206;Variable Player Powers
5206;Variable Set-up
331050;Hand Management
331050;Take That
331050;Variable Player Powers
40270;Deck, Bag, and Pool Building
40270;Hand Management
40270;Open Drafting
367498;Action Retrieval
367498;Area Majority / Influence
367498;Automatic Resource Growth
367498;Campaign / Battle Card Driven
367498;Cooperative Game
367498;Events
367498;Hand Management
367498;Modular Board
367498;Set Collection
367498;Simultaneous Action Selection
367498;Solo / Solitaire Game
367498;Variable Player Powers
367498;Variable Set-up
306882;Dice Rolling
306882;Line Drawing
306882;Network and Route Building
306882;Paper-and-Pencil
306882;Solo / Solitaire Game
248158;Cooperative Game
248158;Dice Rolling
248158;Open Drafting
248158;Re-rolling and Locking
26;Area Movement
26;Auction/Bidding
26;Simulation
3097;Auction/Bidding
3097;Investment
3097;Network and Route Building
3097;Stock Holding
3097;Tile Placement
259298;Dice Rolling
259298;Open Drafting
259298;Set Collection
259298;Worker Placement
295785;Cooperative Game
295785;Dice Rolling
295785;Grid Movement
295785;Hand Management
295785;Hexagon Grid
295785;Map Addition
295785;Modular Board
295785;Movement Points
295785;Role Playing
295785;Solo / Solitaire Game
295785;Variable Player Powers
295785;Variable Set-up
31497;Area Majority / Influence
31497;Tile Placement
276830;Deck, Bag, and Pool Building
276830;Dice Rolling
276830;Stat Check Resolution
276830;Variable Player Powers
14254;Flicking
14254;Race
200511;Worker Placement
274124;Area Majority / Influence
274124;Campaign / Battle Card Driven
274124;Deck, Bag, and Pool Building
274124;Dice Rolling
274124;Modular Board
274124;Tile Placement
274124;Variable Player Powers
90040;Set Collection
90040;Tile Placement
193728;Action/Event
193728;Alliances
193728;Area Majority / Influence
193728;Area Movement
193728;Dice Rolling
193728;Events
193728;Income
193728;Simulation
193728;Solo / Solitaire Game
193728;Variable Player Powers
193728;Variable Set-up
41933;Deck, Bag, and Pool Building
41933;Hand Management
41933;Open Drafting
10093;Area Movement
10093;Dice Rolling
10093;Team-Based Game
12761;Area Majority / Influence
12761;Auction/Bidding
12761;Commodity Speculation
149951;Action Points
149951;Campaign / Battle Card Driven
149951;Cooperative Game
149951;Dice Rolling
149951;Hand Management
149951;Simulation
149951;Solo / Solitaire Game
149951;Variable Player Powers
275913;Area Majority / Influence
275913;Auction/Bidding
275913;Modular Board
275913;Worker Placement
55697;Area Majority / Influence
55697;Bribery
221769;Area Majority / Influence
221769;Modular Board
221769;Open Drafting
221769;Simultaneous Action Selection
24773;Network and Route Building
267813;Cooperative Game
267813;Narrative Choice / Paragraph
34297;Modular Board
34297;Race
34297;Three Dimensional Movement
34297;Tile Placement
284584;Dice Rolling
284584;Paper-and-Pencil
3800;Action Queue
3800;Area Majority / Influence
3800;Pick-up and Deliver
3800;Set Collection
3800;Simultaneous Action Selection
270109;Area Majority / Influence
270109;Cooperative Game
270109;Hand Management
270109;Network and Route Building
270109;Open Drafting
270109;Solo / Solitaire Game
1544;Paper-and-Pencil
1544;Voting
222542;Action Queue
222542;Contracts
222542;Set Collection
222542;Worker Placement
220133;Cooperative Game
220133;Dice Rolling
220133;Push Your Luck
220133;Solo / Solitaire Game
220133;Worker Placement with Dice Workers
99975;
30658;Area Majority / Influence
30658;Variable Phase Order
30658;Worker Placement
38545;Grid Movement
38545;Slide/Push
38545;Square Grid
494;Hand Management
494;Race
494;Track Movement
61487;Dice Rolling
61487;Hexagon Grid
61487;Movement Points
61487;Ratio / Combat Results Table
61487;Scenario / Mission / Campaign Game
61487;Simulation
178054;Area Majority / Influence
178054;Auction/Bidding
178054;Deck, Bag, and Pool Building
178054;Hand Management
178054;Hidden Roles
178054;Open Drafting
178054;Point to Point Movement
178054;Team-Based Game
283619;Action Retrieval
283619;Contracts
283619;Grid Movement
283619;Modular Board
283619;Pick-up and Deliver
283619;Point to Point Movement
283619;Set Collection
225167;Hidden Roles
225167;Take That
225167;Team-Based Game
225167;Traitor Game
225167;Variable Player Powers
297486;Hexagon Grid
297486;Network and Route Building
297486;Pick-up and Deliver
297486;Stock Holding
297486;Turn Order: Stat-Based
253759;Communication Limits
253759;Cooperative Game
253759;Deduction
253759;Hexagon Grid
253759;Pattern Recognition
253759;Tile Placement
123607;Deck, Bag, and Pool Building
123607;Hand Management
123607;Variable Player Powers
363307;Bias
363307;End Game Bonuses
363307;Open Drafting
157917;Action Points
157917;Action Queue
157917;Area Majority / Influence
157917;Variable Phase Order
157917;Variable Player Powers
157917;Worker Placement
226501;Cooperative Game
226501;Deck, Bag, and Pool Building
226501;Hand Management
226501;Legacy Game
226501;Open Drafting
226501;Role Playing
226501;Scenario / Mission / Campaign Game
226501;Variable Player Powers
235014;Deck, Bag, and Pool Building
235014;Hand Management
235014;Real-Time
235014;Tile Placement
1499;Area Movement
1499;Delayed Purchase
1499;Dice Rolling
1499;Grid Movement
1499;Hexagon Grid
1499;Movement Points
1499;Multiple Maps
1499;Point to Point Movement
1499;Simulation
330608;Area Majority / Influence
330608;End Game Bonuses
330608;Hand Management
330608;Worker Placement
310632;Dice Rolling
310632;Open Drafting
310632;Variable Player Powers
264647;Action Points
264647;Increase Value of Unchosen Resources
264647;Solo / Solitaire Game
264647;Tech Trees / Tech Tracks
264647;Variable Player Powers
98;Area Movement
98;Dice Rolling
98;Minimap Resolution
98;Stat Check Resolution
98;Team-Based Game
8098;Pattern Recognition
8098;Speed Matching
286537;Action Points
286537;Cooperative Game
286537;Dice Rolling
286537;Grid Movement
286537;Modular Board
286537;Solo / Solitaire Game
286537;Three Dimensional Movement
286537;Variable Player Powers
26457;Area Majority / Influence
26457;Campaign / Battle Card Driven
26457;Dice Rolling
26457;Pick-up and Deliver
26457;Point to Point Movement
26457;Simulation
168609;Action Points
168609;Area Majority / Influence
168609;Dice Rolling
168609;Open Drafting
168609;Set Collection
168609;Worker Placement
168609;Worker Placement with Dice Workers
165948;Area Majority / Influence
165948;Hand Management
165948;Variable Phase Order
165948;Worker Placement
260300;Hand Management
260300;Income
260300;Player Elimination
260300;Take That
260300;Variable Player Powers
147253;Dice Rolling
147253;Open Drafting
147253;Set Collection
147253;Worker Placement
230303;Cooperative Game
230303;Storytelling
88827;Campaign / Battle Card Driven
88827;Dice Rolling
88827;Hand Management
88827;Modular Board
88827;Simulation
266966;Dice Rolling
266966;Take That
266966;Variable Player Powers
252446;Closed Drafting
252446;Network and Route Building
252446;Set Collection
252446;Simultaneous Action Selection
252446;Worker Placement
218804;Action Drafting
218804;Contracts
218804;Set Collection
218804;Take That
218804;Variable Phase Order
73369;Hand Management
73369;Open Drafting
73369;Variable Player Powers
288513;Communication Limits
288513;Cooperative Game
288513;Hand Management
288513;Solo / Solitaire Game
288513;Tile Placement
318472;Critical Hits and Failures
318472;Dice Rolling
318472;Grid Movement
318472;Movement Points
318472;Push Your Luck
318472;Square Grid
318472;Variable Player Powers
318472;Zone of Control
336929;Enclosure
336929;Map Addition
336929;Network and Route Building
336929;Team-Based Game
336929;Tile Placement
701;Dice Rolling
701;Point to Point Movement
701;Simulation
232361;Cooperative Game
232361;Deck, Bag, and Pool Building
232361;Hand Management
232361;Solo / Solitaire Game
235555;Area Majority / Influence
235555;Auction: Once Around
235555;Cooperative Game
235555;Modular Board
235555;Open Drafting
235555;Solo / Solitaire Game
235555;Tech Trees / Tech Tracks
208895;I Cut, You Choose
208895;Once-Per-Game Abilities
208895;Turn Order: Progressive
96007;Hand Management
96007;Open Drafting
96007;Turn Order: Progressive
96007;Variable Player Powers
195571;Cooperative Game
195571;Deck, Bag, and Pool Building
195571;Solo / Solitaire Game
302260;Deck, Bag, and Pool Building
302260;Open Drafting
3565;Dice Rolling
3565;Measurement Movement
3565;Modular Board
3565;Role Playing
3565;Variable Player Powers
6351;Modular Board
6351;Physical Removal
158900;Cooperative Game
158900;Push Your Luck
158900;Variable Player Powers
205046;Area Majority / Influence
205046;Closed Drafting
205046;Hand Management
180020;Hand Management
180020;Set Collection
180020;Take That
206940;Area Majority / Influence
206940;Map Addition
206940;Tile Placement
206940;Track Movement
223215;Bias
223215;Cooperative Game
223215;Flicking
223215;Variable Player Powers
280453;Open Drafting
280453;Set Collection
280453;Slide/Push
175307;Hand Management
175307;Player Elimination
8129;Hand Management
8129;Predictive Bid
8129;Trick-taking
282414;Modular Board
282414;Rondel
282414;Solo / Solitaire Game
282414;Variable Player Powers
282414;Variable Set-up
282414;Worker Placement
248861;Bingo
248861;Network and Route Building
248861;Paper-and-Pencil
248861;Solo / Solitaire Game
280136;Acting
280136;Hand Management
280136;Line Drawing
280136;Pattern Recognition
280136;Questions and Answers
280136;Variable Player Powers
301716;Rondel
301716;Tile Placement
301716;Turn Order: Time Track
301716;Variable Set-up
361;Hand Management
361;Resource to Move
138233;Deck, Bag, and Pool Building
138233;Hand Management
138233;Open Drafting
54137;Enclosure
54137;Grid Movement
54137;Hexagon Grid
54137;Modular Board
316786;Action Queue
316786;Area Majority / Influence
316786;Contracts
316786;Dice Rolling
316786;End Game Bonuses
316786;Open Drafting
316786;Ownership
316786;Tile Placement
123499;Action Points
123499;Area Majority / Influence
123499;Deck, Bag, and Pool Building
123499;Hand Management
123499;Open Drafting
123499;Variable Player Powers
811;Set Collection
811;Tile Placement
43868;Action Points
43868;Bias
43868;Dice Rolling
43868;Grid Movement
43868;Memory
43868;Push Your Luck
43868;Variable Player Powers
21920;Area Majority / Influence
21920;Auction/Bidding
21920;Contracts
21920;Hand Management
21920;Worker Placement
67877;Pattern Recognition
67877;Speed Matching
171011;Deck, Bag, and Pool Building
171011;Dice Rolling
171011;Re-rolling and Locking
244513;Area Movement
244513;Flicking
244513;Take That
38718;Dice Rolling
38718;Hexagon Grid
38718;Simulation
325555;Cooperative Game
325555;Deduction
325555;Role Playing
325555;Scenario / Mission / Campaign Game
325555;Solo / Solitaire Game
325555;Storytelling
325698;Area Movement
325698;Contracts
325698;Grid Movement
325698;Tile Placement
182189;Closed Drafting
182189;Hand Management
182189;Open Drafting
182189;Simultaneous Action Selection
123239;Betting and Bluffing
24310;Betting and Bluffing
24310;Hand Management
24310;Player Elimination
24310;Take That
24310;Variable Player Powers
103092;Action Points
103092;Area Majority / Influence
103092;Worker Placement
111417;Grid Movement
111417;Hand Management
111417;Modular Board
111417;Open Drafting
111417;Pick-up and Deliver
111417;Resource to Move
111417;Square Grid
111417;Variable Set-up
46396;Grid Coverage
46396;Real-Time
254;Area Movement
254;Dice Rolling
254;Movement Points
254;Scenario / Mission / Campaign Game
254;Secret Unit Deployment
254;Simulation
254;Variable Player Powers
254;Variable Set-up
367220;Hand Management
367220;Melding and Splaying
367220;Push Your Luck
367220;Set Collection
986;Hand Management
986;Set Collection
157413;Worker Placement
29937;Area Majority / Influence
29937;Communication Limits
29937;Hand Management
29937;Map Reduction
29937;Sudden Death Ending
29937;Team-Based Game
29937;Turn Order: Pass Order
29937;Variable Set-up
12750;Auction/Bidding
12750;Network and Route Building
12750;Stock Holding
12750;Tile Placement
274841;Contracts
274841;Hand Management
274841;Once-Per-Game Abilities
274841;Open Drafting
274841;Pattern Building
274841;Set Collection
237;Action Queue
237;Dice Rolling
237;Hexagon Grid
237;Line of Sight
237;Simulation
172996;Area Majority / Influence
172996;Campaign / Battle Card Driven
172996;Communication Limits
172996;Hand Management
172996;Map Reduction
172996;Team-Based Game
172996;Turn Order: Pass Order
172996;Variable Set-up
142079;Action Queue
142079;Dice Rolling
142079;Grid Movement
142079;Real-Time
142079;Team-Based Game
13308;Bias
13308;Hand Management
13308;Pick-up and Deliver
13308;Set Collection
13308;Simultaneous Action Selection
13308;Slide/Push
163805;Action Retrieval
163805;Deck, Bag, and Pool Building
163805;Modular Board
4636;Area Majority / Influence
4636;Area Movement
4636;Enclosure
4636;Hidden Roles
251551;Deck, Bag, and Pool Building
251551;Dice Rolling
251551;Hand Management
251551;Open Drafting
251551;Set Collection
251551;Take That
251551;Variable Player Powers
220792;Action Points
220792;Action/Event
220792;Area Majority / Influence
220792;Campaign / Battle Card Driven
220792;Catch the Leader
220792;Take That
220792;Variable Player Powers
220792;Victory Points as a Resource
295262;Action Points
295262;Chit-Pull System
295262;Hidden Movement
139771;Action Queue
139771;Dice Rolling
139771;Line of Sight
139771;Movement Template
139771;Simultaneous Action Selection
139771;Variable Player Powers
136280;Pattern Building
136280;Real-Time
136280;Square Grid
143185;Area Majority / Influence
143185;Hand Management
143185;Take That
143185;Variable Player Powers
107255;Area Movement
107255;Auction/Bidding
107255;Variable Player Powers
107255;Victory Points as a Resource
8190;Area Majority / Influence
8190;Map Reduction
8190;Point to Point Movement
8190;Tile Placement
180199;Area Majority / Influence
180199;Area Movement
180199;Dice Rolling
180199;Solo / Solitaire Game
180199;Variable Phase Order
180199;Variable Player Powers
145189;
267271;Bias
267271;Open Drafting
267271;Worker Placement
210274;Area Majority / Influence
210274;Hand Management
210274;Modular Board
210274;Voting
329873;Melding and Splaying
329873;Pattern Building
329873;Solo / Solitaire Game
329873;Tile Placement
15511;Area Majority / Influence
15511;Chaining
15511;Hexagon Grid
15511;Map Addition
15511;Modular Board
15511;Pattern Building
15511;Tile Placement
259081;Dice Rolling
259081;Legacy Game
259081;Random Production
269752;Contracts
269752;End Game Bonuses
269752;Hexagon Grid
269752;Hidden Victory Points
269752;Open Drafting
269752;Set Collection
32125;Auction/Bidding
32125;Betting and Bluffing
32125;Secret Unit Deployment
22348;Line Drawing
175293;Open Drafting
175293;Set Collection
5072;Flicking
5072;Team-Based Game
2251;Dice Rolling
2251;Simulation
273703;Cooperative Game
273703;Deck, Bag, and Pool Building
273703;Dice Rolling
273703;Grid Movement
273703;Hand Management
273703;Modular Board
273703;Variable Player Powers
2808;Dice Rolling
2808;Grid Movement
2808;Hexagon Grid
2808;Movement Points
2808;Multiple Maps
2808;Ratio / Combat Results Table
2808;Scenario / Mission / Campaign Game
2808;Simulation
2808;Sudden Death Ending
2808;Zone of Control
332944;End Game Bonuses
332944;Hand Management
332944;Set Collection
332944;Variable Set-up
35435;Auction/Bidding
35435;Set Collection
241831;Scenario / Mission / Campaign Game
241831;Solo / Solitaire Game
241831;Worker Placement
122842;Area Majority / Influence
122842;Area Movement
122842;Auction/Bidding
122842;Dice Rolling
122842;Follow
122842;Hexagon Grid
122842;Modular Board
122842;Simultaneous Action Selection
122842;Take That
122842;Tech Trees / Tech Tracks
122842;Trading
122842;Voting
275044;Dice Rolling
275044;Open Drafting
275044;Push Your Luck
275044;Set Collection
169611;Hand Management
169611;Player Elimination
2393;Grid Movement
180592;Contracts
180592;Modular Board
180592;Open Drafting
180592;Worker Placement
70;Hand Management
70;Modular Board
70;Tile Placement
269968;Cooperative Game
269968;Real-Time
248125;Action Queue
248125;Area Movement
248125;Deck, Bag, and Pool Building
248125;Hand Management
248125;Modular Board
248125;Set Collection
248125;Solo / Solitaire Game
248125;Variable Player Powers
57660;Acting
57660;Communication Limits
57660;Memory
57660;Team-Based Game
198487;Area Majority / Influence
198487;Card Play Conflict Resolution
198487;Deck Construction
198487;Hand Management
198487;Open Drafting
198487;Take That
198487;Variable Player Powers
198487;Variable Set-up
266083;Hand Management
266083;Ladder Climbing
266083;Matching
266083;Push Your Luck
4396;Hand Management
4396;Map Addition
4396;Race
4396;Track Movement
328326;Dice Rolling
328326;Paper-and-Pencil
328326;Solo / Solitaire Game
27627;Dice Rolling
27627;Role Playing
27627;Roll / Spin and Move
27627;Take That
27627;Variable Player Powers
282853;Hexagon Grid
282853;Modular Board
282853;Trading
282853;Variable Set-up
183284;Hexagon Grid
183284;Network and Route Building
183284;Real-Time
183284;Solo / Solitaire Game
183284;Tile Placement
146816;Hand Management
146816;Pattern Building
146816;Tile Placement
272427;Modular Board
272427;Variable Player Powers
272427;Worker Placement
235375;Open Drafting
235375;Set Collection
91984;Area Majority / Influence
91984;Modular Board
91984;Worker Placement
350736;Dice Rolling
350736;Multiple Maps
350736;Paper-and-Pencil
41010;Enclosure
41010;Modular Board
41010;Tile Placement
230305;Cooperative Game
230305;Storytelling
354570;Deck, Bag, and Pool Building
354570;Dice Rolling
354570;Hexagon Grid
354570;Modular Board
354570;Scenario / Mission / Campaign Game
354570;Simulation
104955;Area Majority / Influence
104955;Area Movement
104955;Hand Management
104955;Income
104955;Race
104955;Rondel
104955;Static Capture
104955;Tech Trees / Tech Tracks
175549;Hand Management
175549;Player Elimination
175549;Traitor Game
175549;Voting
352697;Card Play Conflict Resolution
352697;Deck, Bag, and Pool Building
352697;Hand Management
352697;Open Drafting
352697;Push Your Luck
352697;Scenario / Mission / Campaign Game
352697;Solo / Solitaire Game
38386;Action Retrieval
38386;Events
38386;Simultaneous Action Selection
38386;Worker Placement
157096;Action Retrieval
157096;Area Majority / Influence
157096;Hand Management
157096;Simultaneous Action Selection
146221;Grid Movement
146221;Hexagon Grid
146221;Modular Board
146221;Role Playing
146221;Variable Phase Order
146221;Worker Placement
124172;Dice Rolling
124172;Hand Management
124172;Network and Route Building
124172;Player Elimination
124172;Tile Placement
112138;Action Points
112138;Dice Rolling
112138;Grid Movement
112138;Open Drafting
112138;Variable Player Powers
28089;Action Points
28089;Grid Movement
28089;Map Deformation
28089;Memory
28089;Set Collection
205610;Grid Movement
205610;Open Drafting
205610;Set Collection
206084;Cooperative Game
206084;Dice Rolling
206084;Modular Board
206084;Roll / Spin and Move
206084;Set Collection
206084;Solo / Solitaire Game
37907;Set Collection
37907;Tech Trees / Tech Tracks
37907;Worker Placement
171726;Cooperative Game
171726;Dice Rolling
171726;Grid Movement
171726;Solo / Solitaire Game
171726;Variable Player Powers
252399;Action Points
252399;Grid Movement
252399;Hand Management
252399;Modular Board
252399;Tile Placement
252399;Variable Player Powers
138649;Deck, Bag, and Pool Building
138649;Dice Rolling
359970;Deck Construction
359970;Deck, Bag, and Pool Building
359970;Finale Ending
359970;Hand Management
359970;Open Drafting
71074;Action Points
71074;Map Addition
71074;Set Collection
71074;Tile Placement
37387;Auction/Bidding
37387;Network and Route Building
37387;Stock Holding
24742;Area Majority / Influence
24742;Push Your Luck
24742;Secret Unit Deployment
24742;Simultaneous Action Selection
211716;Bribery
211716;Dice Rolling
211716;Negotiation
211716;Push Your Luck
211716;Simulation
211716;Variable Player Powers
211716;Voting
180852;Area Majority / Influence
180852;Commodity Speculation
180852;Dice Rolling
180852;Set Collection
180852;Variable Player Powers
180852;Worker Placement
298229;Dice Rolling
298229;Modular Board
298229;Open Drafting
298229;Race
298229;Resource to Move
298229;Simultaneous Action Selection
298229;Track Movement
298229;Variable Player Powers
347013;Bingo
347013;Connections
347013;Line Drawing
347013;Network and Route Building
347013;Paper-and-Pencil
347013;Race
253618;Cooperative Game
253618;Hand Management
253618;Real-Time
253618;Variable Player Powers
1107;Hand Management
1107;Open Drafting
1107;Team-Based Game
1107;Trick-taking
19622;Chit-Pull System
19622;Dice Rolling
19622;Grid Movement
19622;Hexagon Grid
19622;Movement Points
19622;Ratio / Combat Results Table
19622;Simulation
19622;Zone of Control
363247;End Game Bonuses
363247;Open Drafting
363247;Pattern Building
363247;Tile Placement
363247;Turn Order: Claim Action
217083;Grid Movement
217083;Map Deformation
217083;Map Reduction
217083;Pattern Building
217083;Pieces as Map
217083;Point to Point Movement
217083;Static Capture
217083;Three Dimensional Movement
217083;Variable Set-up
35503;Dice Rolling
35503;Die Icon Resolution
35503;End Game Bonuses
35503;Re-rolling and Locking
35503;Set Collection
38992;Action Points
38992;Area Majority / Influence
42673;Area Movement
42673;Dice Rolling
42673;Multiple Maps
42673;Simulation
42673;Solo / Solitaire Game
202977;Set Collection
202977;Worker Placement
1887;Open Drafting
1887;Player Elimination
1887;Set Collection
1662;Dice Rolling
1662;Minimap Resolution
1662;Point to Point Movement
1662;Secret Unit Deployment
1662;Simulation
21551;Dice Rolling
21551;Grid Movement
21551;Hexagon Grid
21551;Simulation
730;Advantage Token
730;Area Movement
730;Area-Impulse
730;Dice Rolling
730;Simulation
293835;Cooperative Game
293835;Dice Rolling
293835;Events
293835;Scenario / Mission / Campaign Game
293835;Storytelling
1219;Map Deformation
1219;Modular Board
1219;Network and Route Building
1219;Point to Point Movement
1219;Tile Placement
160902;Deck, Bag, and Pool Building
160902;Dice Rolling
160902;Variable Player Powers
295905;Dice Rolling
295905;Hexagon Grid
295905;Layering
295905;Map Reduction
295905;Pattern Building
295905;Pick-up and Deliver
295905;Set Collection
295905;Slide/Push
295905;Sudden Death Ending
295905;Take That
295905;Tile Placement
295905;Turn Order: Random
295905;Variable Player Powers
295905;Variable Set-up
359152;Open Drafting
359152;Set Collection
256320;Modular Board
256320;Set Collection
256320;Tile Placement
207572;Dice Rolling
207572;Hexagon Grid
207572;Simulation
174078;Hand Management
174078;Open Drafting
174078;Set Collection
174078;Worker Placement
113636;Action Queue
113636;Hand Management
113636;Point to Point Movement
113636;Simultaneous Action Selection
66510;Betting and Bluffing
66510;Hand Management
66510;Variable Player Powers
269725;Dice Rolling
269725;Paper-and-Pencil
228372;Action Queue
228372;Connections
228372;Hexagon Grid
228372;Income
228372;Investment
228372;Network and Route Building
228372;Ownership
228372;Stock Holding
228372;Turn Order: Pass Order
228372;Victory Points as a Resource
174837;Action Points
174837;Area Movement
174837;Cooperative Game
174837;Movement Points
174837;Network and Route Building
174837;Ownership
174837;Pattern Building
250881;Area Majority / Influence
250881;Modular Board
250881;Set Collection
250881;Tech Trees / Tech Tracks
250881;Tile Placement
238546;Dice Rolling
238546;Legacy Game
238546;Scenario / Mission / Campaign Game
238546;Worker Placement
238546;Worker Placement with Dice Workers
157;Connections
157;Crayon Rail System
157;Hexagon Grid
157;Network and Route Building
157;Pick-up and Deliver
37358;Area Majority / Influence
37358;Campaign / Battle Card Driven
37358;Hand Management
37358;Open Drafting
37358;Set Collection
37358;Simulation
37358;Voting
398;Commodity Speculation
398;Hand Management
398;Stock Holding
223376;Dice Rolling
223376;Hand Management
223376;Measurement Movement
223376;Worker Placement
21133;Action Points
21133;Critical Hits and Failures
21133;Deck, Bag, and Pool Building
21133;Dice Rolling
21133;Interrupts
21133;Line of Sight
21133;Measurement Movement
21133;Order Counters
21133;Secret Unit Deployment
21133;Three Dimensional Movement
21133;Zone of Control
293678;Area Majority / Influence
293678;Hand Management
293678;Open Drafting
293678;Set Collection
293678;Tile Placement
230383;Memory
230383;Modular Board
230383;Variable Set-up
309105;Pattern Building
309105;Tile Placement
267609;Campaign / Battle Card Driven
267609;Grid Movement
267609;Hand Management
267609;Simultaneous Action Selection
267609;Team-Based Game
267609;Variable Player Powers
3931;Area Majority / Influence
3931;Dice Rolling
3931;Set Collection
3931;Trading
3931;Variable Player Powers
350458;Area Majority / Influence
350458;Income
350458;Variable Set-up
350458;Worker Placement
